,Unnamed: 0,Agreement_ID,Parties,Agreement_Type,Manager,Responsible_Manager,Title,Number_of_Parties,In_or_Out,Reference_Number,Status,Status_Date,Effective_Date,Agreement_Term,Term_Date,Sign_Date,Field_Of_Use,Equity,Reimbursable_Expenses,Technologies,Division_Department,Investigators,Last_Related_Update,Tech_ID,Category,Total Revenue,Revenue_Generating,Invention_ID,Lead_Inventor,_merge
76,167.0,03-A-048,"Hologic, Inc. (fka R2 Technology)",Non-Exclusive License - All Fields,"Juggernauth, Anne","Stocco, Teana","R2 Technology, Inc. Non-Exclsuive 2003",1.0,Out,AGR11901,Active,2003-11-21 00:00:00,2003-11-21 00:00:00,-1.0,2022-10-16 00:00:00,2003-11-21 00:00:00,computer-based organ segmentation in the human body and/or the computer-aided detection of three-dimensionally extended organ lesions in the human body.,No,Yes,"01-T-058, 03-T-032, 03-T-033, 03-T-034, 03-T-035","Biological Sciences Division (BSD), Comprehensive Cancer Center, Gastroenterology, Hepatology & Nutrition, Medicine, Radiology, University of Chicago","Abraham Dachman, Hans Frimmel, Li Lan, Peter MacEneaney, Yoshitaka Masutani, Janne Nappi, David Rubin, Hiroyuki Yoshida",2021-11-11 19:32:14, 03-T-033,,,0.0,,,left_only
77,167.0,03-A-048,"Hologic, Inc. (fka R2 Technology)",Non-Exclusive License - All Fields,"Juggernauth, Anne","Stocco, Teana","R2 Technology, Inc. Non-Exclsuive 2003",1.0,Out,AGR11901,Active,2003-11-21 00:00:00,2003-11-21 00:00:00,-1.0,2022-10-16 00:00:00,2003-11-21 00:00:00,computer-based organ segmentation in the human body and/or the computer-aided detection of three-dimensionally extended organ lesions in the human body.,No,Yes,"01-T-058, 03-T-032, 03-T-033, 03-T-034, 03-T-035","Biological Sciences Division (BSD), Comprehensive Cancer Center, Gastroenterology, Hepatology & Nutrition, Medicine, Radiology, University of Chicago","Abraham Dachman, Hans Frimmel, Li Lan, Peter MacEneaney, Yoshitaka Masutani, Janne Nappi, David Rubin, Hiroyuki Yoshida",2021-11-11 19:32:14, 03-T-034,,,0.0,,,left_only
78,167.0,03-A-048,"Hologic, Inc. (fka R2 Technology)",Non-Exclusive License - All Fields,"Juggernauth, Anne","Stocco, Teana","R2 Technology, Inc. Non-Exclsuive 2003",1.0,Out,AGR11901,Active,2003-11-21 00:00:00,2003-11-21 00:00:00,-1.0,2022-10-16 00:00:00,2003-11-21 00:00:00,computer-based organ segmentation in the human body and/or the computer-aided detection of three-dimensionally extended organ lesions in the human body.,No,Yes,"01-T-058, 03-T-032, 03-T-033, 03-T-034, 03-T-035","Biological Sciences Division (BSD), Comprehensive Cancer Center, Gastroenterology, Hepatology & Nutrition, Medicine, Radiology, University of Chicago","Abraham Dachman, Hans Frimmel, Li Lan, Peter MacEneaney, Yoshitaka Masutani, Janne Nappi, David Rubin, Hiroyuki Yoshida",2021-11-11 19:32:14, 03-T-035,,,0.0,,,left_only
79,211.0,04-A-032,Dana-Farber Cancer Institute (DFCI),Interinstitutional Agreement (IIA),"Tennant, Thelma","Stocco, Teana","Dana Farber Cancer Institute, IIA, 2004 (Weichselbaum)",1.0,Out,AGR11925,Active,2015-11-17 00:00:00,2004-09-27 00:00:00,-1.0,2029-01-24 00:00:00,2015-11-17 00:00:00,No field of use specified,No,Yes,"00-T-051, 00-T-052, 02-T-078, 03-T-050, 04-T-073, 15-T-114, 90-T-031, 93-T-033, 93-T-067, 93-T-068, 94-T-039, 96-T-105","Biological Sciences Division (BSD), Comprehensive Cancer Center, Hematology/Oncology, Medicine, Radiation and Cellular Oncology, Surgery","Steven Chmura, Thomas Darga, Dennis Hallahan, Eric Kimchi, Donald Kufe, C. Lopez, Abdullah Manan, Helena Mauceri, Kevin Murphy, James Park, Mitchell Posner, Jose Quintans, Ralph Weichselbaum",2022-04-01 12:55:52,00-T-051,Reimbursement,0.0,0.0,,,left_only
80,214.0,04-A-032.A3,Dana-Farber Cancer Institute (DFCI),Amendment,"Tennant, Thelma","Stocco, Teana",Amnd 3 - Dana Farber Cancer Institute Amendment III 2005 (amended),1.0,Out,AGR11925,Active,2015-11-17 00:00:00,2015-11-04 00:00:00,-1.0,2029-01-24 00:00:00,2015-11-17 00:00:00,All,No,No,"00-T-051, 00-T-052, 02-T-078, 03-T-050, 04-T-073, 15-T-114, 90-T-031, 93-T-033, 93-T-067, 93-T-068, 94-T-039, 96-T-105","Biological Sciences Division (BSD), Comprehensive Cancer Center, Hematology/Oncology, Medicine, Radiation and Cellular Oncology, Surgery","Steven Chmura, Thomas Darga, Vinay Gupta, Dennis Hallahan, Rima Kaddurah-Daouk, Eric Kimchi, Donald Kufe, C. Lopez, Abdullah Manan, Helena Mauceri, Kevin Murphy, Tsuneya Ohno, James Park, Mitchell Posner, Jose Quintans, Ralph Weichselbaum, Bakhtiar Yamini",2021-11-01 16:57:10,00-T-051,,,0.0,,,left_only
81,211.0,04-A-032,Dana-Farber Cancer Institute (DFCI),Interinstitutional Agreement (IIA),"Tennant, Thelma","Stocco, Teana","Dana Farber Cancer Institute, IIA, 2004 (Weichselbaum)",1.0,Out,AGR11925,Active,2015-11-17 00:00:00,2004-09-27 00:00:00,-1.0,2029-01-24 00:00:00,2015-11-17 00:00:00,No field of use specified,No,Yes,"00-T-051, 00-T-052, 02-T-078, 03-T-050, 04-T-073, 15-T-114, 90-T-031, 93-T-033, 93-T-067, 93-T-068, 94-T-039, 96-T-105","Biological Sciences Division (BSD), Comprehensive Cancer Center, Hematology/Oncology, Medicine, Radiation and Cellular Oncology, Surgery","Steven Chmura, Thomas Darga, Dennis Hallahan, Eric Kimchi, Donald Kufe, C. Lopez, Abdullah Manan, Helena Mauceri, Kevin Murphy, James Park, Mitchell Posner, Jose Quintans, Ralph Weichselbaum",2022-04-01 12:55:52, 00-T-052,Reimbursement,0.0,0.0,,,left_only
82,214.0,04-A-032.A3,Dana-Farber Cancer Institute (DFCI),Amendment,"Tennant, Thelma","Stocco, Teana",Amnd 3 - Dana Farber Cancer Institute Amendment III 2005 (amended),1.0,Out,AGR11925,Active,2015-11-17 00:00:00,2015-11-04 00:00:00,-1.0,2029-01-24 00:00:00,2015-11-17 00:00:00,All,No,No,"00-T-051, 00-T-052, 02-T-078, 03-T-050, 04-T-073, 15-T-114, 90-T-031, 93-T-033, 93-T-067, 93-T-068, 94-T-039, 96-T-105","Biological Sciences Division (BSD), Comprehensive Cancer Center, Hematology/Oncology, Medicine, Radiation and Cellular Oncology, Surgery","Steven Chmura, Thomas Darga, Vinay Gupta, Dennis Hallahan, Rima Kaddurah-Daouk, Eric Kimchi, Donald Kufe, C. Lopez, Abdullah Manan, Helena Mauceri, Kevin Murphy, Tsuneya Ohno, James Park, Mitchell Posner, Jose Quintans, Ralph Weichselbaum, Bakhtiar Yamini",2021-11-01 16:57:10, 00-T-052,,,0.0,,,left_only
83,211.0,04-A-032,Dana-Farber Cancer Institute (DFCI),Interinstitutional Agreement (IIA),"Tennant, Thelma","Stocco, Teana","Dana Farber Cancer Institute, IIA, 2004 (Weichselbaum)",1.0,Out,AGR11925,Active,2015-11-17 00:00:00,2004-09-27 00:00:00,-1.0,2029-01-24 00:00:00,2015-11-17 00:00:00,No field of use specified,No,Yes,"00-T-051, 00-T-052, 02-T-078, 03-T-050, 04-T-073, 15-T-114, 90-T-031, 93-T-033, 93-T-067, 93-T-068, 94-T-039, 96-T-105","Biological Sciences Division (BSD), Comprehensive Cancer Center, Hematology/Oncology, Medicine, Radiation and Cellular Oncology, Surgery","Steven Chmura, Thomas Darga, Dennis Hallahan, Eric Kimchi, Donald Kufe, C. Lopez, Abdullah Manan, Helena Mauceri, Kevin Murphy, James Park, Mitchell Posner, Jose Quintans, Ralph Weichselbaum",2022-04-01 12:55:52, 02-T-078,Reimbursement,0.0,0.0,,,left_only
84,214.0,04-A-032.A3,Dana-Farber Cancer Institute (DFCI),Amendment,"Tennant, Thelma","Stocco, Teana",Amnd 3 - Dana Farber Cancer Institute Amendment III 2005 (amended),1.0,Out,AGR11925,Active,2015-11-17 00:00:00,2015-11-04 00:00:00,-1.0,2029-01-24 00:00:00,2015-11-17 00:00:00,All,No,No,"00-T-051, 00-T-052, 02-T-078, 03-T-050, 04-T-073, 15-T-114, 90-T-031, 93-T-033, 93-T-067, 93-T-068, 94-T-039, 96-T-105","Biological Sciences Division (BSD), Comprehensive Cancer Center, Hematology/Oncology, Medicine, Radiation and Cellular Oncology, Surgery","Steven Chmura, Thomas Darga, Vinay Gupta, Dennis Hallahan, Rima Kaddurah-Daouk, Eric Kimchi, Donald Kufe, C. Lopez, Abdullah Manan, Helena Mauceri, Kevin Murphy, Tsuneya Ohno, James Park, Mitchell Posner, Jose Quintans, Ralph Weichselbaum, Bakhtiar Yamini",2021-11-01 16:57:10, 02-T-078,,,0.0,,,left_only
85,211.0,04-A-032,Dana-Farber Cancer Institute (DFCI),Interinstitutional Agreement (IIA),"Tennant, Thelma","Stocco, Teana","Dana Farber Cancer Institute, IIA, 2004 (Weichselbaum)",1.0,Out,AGR11925,Active,2015-11-17 00:00:00,2004-09-27 00:00:00,-1.0,2029-01-24 00:00:00,2015-11-17 00:00:00,No field of use specified,No,Yes,"00-T-051, 00-T-052, 02-T-078, 03-T-050, 04-T-073, 15-T-114, 90-T-031, 93-T-033, 93-T-067, 93-T-068, 94-T-039, 96-T-105","Biological Sciences Division (BSD), Comprehensive Cancer Center, Hematology/Oncology, Medicine, Radiation and Cellular Oncology, Surgery","Steven Chmura, Thomas Darga, Dennis Hallahan, Eric Kimchi, Donald Kufe, C. Lopez, Abdullah Manan, Helena Mauceri, Kevin Murphy, James Park, Mitchell Posner, Jose Quintans, Ralph Weichselbaum",2022-04-01 12:55:52, 03-T-050,Reimbursement,0.0,0.0,,,left_only
86,214.0,04-A-032.A3,Dana-Farber Cancer Institute (DFCI),Amendment,"Tennant, Thelma","Stocco, Teana",Amnd 3 - Dana Farber Cancer Institute Amendment III 2005 (amended),1.0,Out,AGR11925,Active,2015-11-17 00:00:00,2015-11-04 00:00:00,-1.0,2029-01-24 00:00:00,2015-11-17 00:00:00,All,No,No,"00-T-051, 00-T-052, 02-T-078, 03-T-050, 04-T-073, 15-T-114, 90-T-031, 93-T-033, 93-T-067, 93-T-068, 94-T-039, 96-T-105","Biological Sciences Division (BSD), Comprehensive Cancer Center, Hematology/Oncology, Medicine, Radiation and Cellular Oncology, Surgery","Steven Chmura, Thomas Darga, Vinay Gupta, Dennis Hallahan, Rima Kaddurah-Daouk, Eric Kimchi, Donald Kufe, C. Lopez, Abdullah Manan, Helena Mauceri, Kevin Murphy, Tsuneya Ohno, James Park, Mitchell Posner, Jose Quintans, Ralph Weichselbaum, Bakhtiar Yamini",2021-11-01 16:57:10, 03-T-050,,,0.0,,,left_only
87,211.0,04-A-032,Dana-Farber Cancer Institute (DFCI),Interinstitutional Agreement (IIA),"Tennant, Thelma","Stocco, Teana","Dana Farber Cancer Institute, IIA, 2004 (Weichselbaum)",1.0,Out,AGR11925,Active,2015-11-17 00:00:00,2004-09-27 00:00:00,-1.0,2029-01-24 00:00:00,2015-11-17 00:00:00,No field of use specified,No,Yes,"00-T-051, 00-T-052, 02-T-078, 03-T-050, 04-T-073, 15-T-114, 90-T-031, 93-T-033, 93-T-067, 93-T-068, 94-T-039, 96-T-105","Biological Sciences Division (BSD), Comprehensive Cancer Center, Hematology/Oncology, Medicine, Radiation and Cellular Oncology, Surgery","Steven Chmura, Thomas Darga, Dennis Hallahan, Eric Kimchi, Donald Kufe, C. Lopez, Abdullah Manan, Helena Mauceri, Kevin Murphy, James Park, Mitchell Posner, Jose Quintans, Ralph Weichselbaum",2022-04-01 12:55:52, 04-T-073,Reimbursement,0.0,0.0,,,left_only
88,214.0,04-A-032.A3,Dana-Farber Cancer Institute (DFCI),Amendment,"Tennant, Thelma","Stocco, Teana",Amnd 3 - Dana Farber Cancer Institute Amendment III 2005 (amended),1.0,Out,AGR11925,Active,2015-11-17 00:00:00,2015-11-04 00:00:00,-1.0,2029-01-24 00:00:00,2015-11-17 00:00:00,All,No,No,"00-T-051, 00-T-052, 02-T-078, 03-T-050, 04-T-073, 15-T-114, 90-T-031, 93-T-033, 93-T-067, 93-T-068, 94-T-039, 96-T-105","Biological Sciences Division (BSD), Comprehensive Cancer Center, Hematology/Oncology, Medicine, Radiation and Cellular Oncology, Surgery","Steven Chmura, Thomas Darga, Vinay Gupta, Dennis Hallahan, Rima Kaddurah-Daouk, Eric Kimchi, Donald Kufe, C. Lopez, Abdullah Manan, Helena Mauceri, Kevin Murphy, Tsuneya Ohno, James Park, Mitchell Posner, Jose Quintans, Ralph Weichselbaum, Bakhtiar Yamini",2021-11-01 16:57:10, 04-T-073,,,0.0,,,left_only
89,211.0,04-A-032,Dana-Farber Cancer Institute (DFCI),Interinstitutional Agreement (IIA),"Tennant, Thelma","Stocco, Teana","Dana Farber Cancer Institute, IIA, 2004 (Weichselbaum)",1.0,Out,AGR11925,Active,2015-11-17 00:00:00,2004-09-27 00:00:00,-1.0,2029-01-24 00:00:00,2015-11-17 00:00:00,No field of use specified,No,Yes,"00-T-051, 00-T-052, 02-T-078, 03-T-050, 04-T-073, 15-T-114, 90-T-031, 93-T-033, 93-T-067, 93-T-068, 94-T-039, 96-T-105","Biological Sciences Division (BSD), Comprehensive Cancer Center, Hematology/Oncology, Medicine, Radiation and Cellular Oncology, Surgery","Steven Chmura, Thomas Darga, Dennis Hallahan, Eric Kimchi, Donald Kufe, C. Lopez, Abdullah Manan, Helena Mauceri, Kevin Murphy, James Park, Mitchell Posner, Jose Quintans, Ralph Weichselbaum",2022-04-01 12:55:52, 15-T-114,Reimbursement,0.0,0.0,,,left_only
90,214.0,04-A-032.A3,Dana-Farber Cancer Institute (DFCI),Amendment,"Tennant, Thelma","Stocco, Teana",Amnd 3 - Dana Farber Cancer Institute Amendment III 2005 (amended),1.0,Out,AGR11925,Active,2015-11-17 00:00:00,2015-11-04 00:00:00,-1.0,2029-01-24 00:00:00,2015-11-17 00:00:00,All,No,No,"00-T-051, 00-T-052, 02-T-078, 03-T-050, 04-T-073, 15-T-114, 90-T-031, 93-T-033, 93-T-067, 93-T-068, 94-T-039, 96-T-105","Biological Sciences Division (BSD), Comprehensive Cancer Center, Hematology/Oncology, Medicine, Radiation and Cellular Oncology, Surgery","Steven Chmura, Thomas Darga, Vinay Gupta, Dennis Hallahan, Rima Kaddurah-Daouk, Eric Kimchi, Donald Kufe, C. Lopez, Abdullah Manan, Helena Mauceri, Kevin Murphy, Tsuneya Ohno, James Park, Mitchell Posner, Jose Quintans, Ralph Weichselbaum, Bakhtiar Yamini",2021-11-01 16:57:10, 15-T-114,,,0.0,,,left_only
91,211.0,04-A-032,Dana-Farber Cancer Institute (DFCI),Interinstitutional Agreement (IIA),"Tennant, Thelma","Stocco, Teana","Dana Farber Cancer Institute, IIA, 2004 (Weichselbaum)",1.0,Out,AGR11925,Active,2015-11-17 00:00:00,2004-09-27 00:00:00,-1.0,2029-01-24 00:00:00,2015-11-17 00:00:00,No field of use specified,No,Yes,"00-T-051, 00-T-052, 02-T-078, 03-T-050, 04-T-073, 15-T-114, 90-T-031, 93-T-033, 93-T-067, 93-T-068, 94-T-039, 96-T-105","Biological Sciences Division (BSD), Comprehensive Cancer Center, Hematology/Oncology, Medicine, Radiation and Cellular Oncology, Surgery","Steven Chmura, Thomas Darga, Dennis Hallahan, Eric Kimchi, Donald Kufe, C. Lopez, Abdullah Manan, Helena Mauceri, Kevin Murphy, James Park, Mitchell Posner, Jose Quintans, Ralph Weichselbaum",2022-04-01 12:55:52, 90-T-031,Reimbursement,0.0,0.0,,,left_only
92,214.0,04-A-032.A3,Dana-Farber Cancer Institute (DFCI),Amendment,"Tennant, Thelma","Stocco, Teana",Amnd 3 - Dana Farber Cancer Institute Amendment III 2005 (amended),1.0,Out,AGR11925,Active,2015-11-17 00:00:00,2015-11-04 00:00:00,-1.0,2029-01-24 00:00:00,2015-11-17 00:00:00,All,No,No,"00-T-051, 00-T-052, 02-T-078, 03-T-050, 04-T-073, 15-T-114, 90-T-031, 93-T-033, 93-T-067, 93-T-068, 94-T-039, 96-T-105","Biological Sciences Division (BSD), Comprehensive Cancer Center, Hematology/Oncology, Medicine, Radiation and Cellular Oncology, Surgery","Steven Chmura, Thomas Darga, Vinay Gupta, Dennis Hallahan, Rima Kaddurah-Daouk, Eric Kimchi, Donald Kufe, C. Lopez, Abdullah Manan, Helena Mauceri, Kevin Murphy, Tsuneya Ohno, James Park, Mitchell Posner, Jose Quintans, Ralph Weichselbaum, Bakhtiar Yamini",2021-11-01 16:57:10, 90-T-031,,,0.0,,,left_only
93,3571.0,85-A-001,Howard Hughes Medical Institute (HHMI),Interinstitutional Agreement (IIA),"Tennant, Thelma","Stocco, Teana",Master HHMI Agreement,1.0,Out,AGRHHMI,Active,2014-03-15 00:00:00,1985-01-01 00:00:00,0.0,,2014-03-15 00:00:00,Revised in March 2014 - IDs older than that fall under old agreement;,No,No,"00-T-026, 01-T-007, 01-T-014, 01-T-024, 01-T-036, 02-T-053, 02-T-074, 03-T-005, 03-T-006, 03-T-079, 03-T-123, 05-T-018, 05-T-029, 05-T-052, 05-T-053, 05-T-062, 05-T-072, 05-T-083, 06-T-024, 06-T-038, 06-T-113, 06-T-126, 06-T-135, 07-T-029, 07-T-030, 07-T-126, 08-T-016, 08-T-025, 08-T-042, 08-T-154, 09-T-012, 09-T-021, 09-T-120, 09-T-121, 10-T-041, 11-T-112, 11-T-125, 15-T-138, 17-T-026, 17-T-032, 17-T-033, 17-T-055, 17-T-115, 17-T-116, 17-T-126, 18-t-, 18-T-057, 18-T-083, 18-T-085, 18-T-188, 18-T-669, 18-T-689, 19-T-037, 19-T-065, 19-T-103, 19-T-121, 19-T-164, 21-T-003, 21-T-070, 21-T-080, 21-T-097, 21-T-108, 21-T-109, 21-T-142, 22-T-072, 22-T-140, 88-T-007, 89-T-023, 89-T-033, 89-T-039, 90-T-027, 90-T-028, 90-T-031, 91-T-013, 91-T-019, 91-T-027, 91-T-042, 91-T-047, 91-T-054, 92-T-024, 92-T-035, 92-T-040, 93-T-013, 93-T-028, 93-T-033, 93-T-034, 94-T-055, 96-T-046, 96-T-047, 96-T-054, 96-T-065, 96-T-086, 96-T-087, 96-T-089, 97-T-036, 97-T-063, 97-T-065, 97-T-080, 97-T-081, 98-T-009, 98-T-011, 98-T-046, 98-T-051, 99-T-032","Biochemistry and Molecular Biology, Biological Sciences Division (BSD), Chemistry, Comprehensive Cancer Center, Human Genetics, Medicine, Molecular Genetics and Cell Biology, Obstetrics and Gynecology, Pathology, Physical Sciences Division (PSD), Radiation and Cellular Oncology","Mary Ann Accavitti, Jeffrey Anker, Katinka Bahr, Lan Ban, Graeme Bell, Albert Bendelac, Eric Boerwinkle, Lawrence Boise, James Bonini, Kathy Borkovich, Christopher Bradfield, Laura Brass, Elizabeth Bray, Christopher Breder, Jason Brokaw, Andy Cal, Yury Chernoff, Patrick Concannon, Nancy Cox, Matthew Cummings, Kevin Currie, Qing Dai, Ramanuj DasGupta, Shubhik DebBurman, Linda Degenstein, Colin Duckett, Patrick Evans, Stefan Fajans, Aaron Fox, Elaine Fuchs, Hiroto Furuta, Enrique Garcia, Andrea Gashier, Uri Gat, Kent Golic, W. Hall, Dennis Hallahan, Robert Hammer, Craig Hanis, Manami Hara, Yoshinori Hinokio, Yukio Horikawa, Rustem Ismagilov, Naoko Iwasaki, Carl June, Kevin Keith, Haeyoung Kong, Anthony Kossiakoff, Sylvia Krobitsch, Donald Kufe, Bruce Lahn, Laimonis Laimins, Ernst Lengyel, Liming Li, Xiangquan Li, David Liebovitz, Yao Lin, Tom Lindner, Susan Lindquist, Jia-Jia Liu, Song Luo, Uroghupatel Lyegha, Jiyan Ma, Emin Maltepe, Violeta Marin, Sean Martin, Hirosata Mashima, Nitzan Mekel-Bobrov, Craig Meyers, Justin Modica, Milan Mrksich, Weston Msikita, Naohisa Oda, Yukie Oda, Kenichi Otani, Tiago Outeiro, Ravishankar Palanivelu, Chien-Yuan Pan, Tao Pan, Dawn Parsell, Nipam Patel, Maria Patino, Steven Patrie, Robert Petersen, Joseph Piccirilli, Kenneth Polonsky, Daphne Preuss, Christine Queitsch, Karen Raynor, Terry Reisine, Mridusmita Saikia, Yolanda Sanchez, Juan Sanchez-Cortes, Todd Sangster, Tokio Sanke, Paul Savage, Eric Schirmer, Jennifer Schmidt, Melanie Schroeder, Robert Schurr, Susumu Seino, Meghan Sharp, Jay Shrestha, Celeste Simon, Harinder Singh, Todd Slabey, Steven Smeekens, Gregory Snyder, Neal Sondheimer, Richard Spillman, Donald Steiner, Marcus Stoffel, Vikas Sukhatme, Sowmya Swaminathan, Jun Takeda, Luc Teyton, Craig Thompson, Richard Van Duyne, Elizabeth Vierling, Katinka Vigh, Nathalie Vionnet, Xiaoming Wang, Xiaoyu Wang, Ralph Weichselbaum, Robert Wollmann, Kunsan Xiang, Yuichiro Yamada, Kazuya Yamagata, Kazuki Yasuda, Adam Young, Dapeng Zhou, Yuping Zhou",2022-03-29 11:18:52, 90-T-031,,,0.0,,,left_only
94,211.0,04-A-032,Dana-Farber Cancer Institute (DFCI),Interinstitutional Agreement (IIA),"Tennant, Thelma","Stocco, Teana","Dana Farber Cancer Institute, IIA, 2004 (Weichselbaum)",1.0,Out,AGR11925,Active,2015-11-17 00:00:00,2004-09-27 00:00:00,-1.0,2029-01-24 00:00:00,2015-11-17 00:00:00,No field of use specified,No,Yes,"00-T-051, 00-T-052, 02-T-078, 03-T-050, 04-T-073, 15-T-114, 90-T-031, 93-T-033, 93-T-067, 93-T-068, 94-T-039, 96-T-105","Biological Sciences Division (BSD), Comprehensive Cancer Center, Hematology/Oncology, Medicine, Radiation and Cellular Oncology, Surgery","Steven Chmura, Thomas Darga, Dennis Hallahan, Eric Kimchi, Donald Kufe, C. Lopez, Abdullah Manan, Helena Mauceri, Kevin Murphy, James Park, Mitchell Posner, Jose Quintans, Ralph Weichselbaum",2022-04-01 12:55:52, 93-T-033,Reimbursement,0.0,0.0,,,left_only
95,214.0,04-A-032.A3,Dana-Farber Cancer Institute (DFCI),Amendment,"Tennant, Thelma","Stocco, Teana",Amnd 3 - Dana Farber Cancer Institute Amendment III 2005 (amended),1.0,Out,AGR11925,Active,2015-11-17 00:00:00,2015-11-04 00:00:00,-1.0,2029-01-24 00:00:00,2015-11-17 00:00:00,All,No,No,"00-T-051, 00-T-052, 02-T-078, 03-T-050, 04-T-073, 15-T-114, 90-T-031, 93-T-033, 93-T-067, 93-T-068, 94-T-039, 96-T-105","Biological Sciences Division (BSD), Comprehensive Cancer Center, Hematology/Oncology, Medicine, Radiation and Cellular Oncology, Surgery","Steven Chmura, Thomas Darga, Vinay Gupta, Dennis Hallahan, Rima Kaddurah-Daouk, Eric Kimchi, Donald Kufe, C. Lopez, Abdullah Manan, Helena Mauceri, Kevin Murphy, Tsuneya Ohno, James Park, Mitchell Posner, Jose Quintans, Ralph Weichselbaum, Bakhtiar Yamini",2021-11-01 16:57:10, 93-T-033,,,0.0,,,left_only
96,3571.0,85-A-001,Howard Hughes Medical Institute (HHMI),Interinstitutional Agreement (IIA),"Tennant, Thelma","Stocco, Teana",Master HHMI Agreement,1.0,Out,AGRHHMI,Active,2014-03-15 00:00:00,1985-01-01 00:00:00,0.0,,2014-03-15 00:00:00,Revised in March 2014 - IDs older than that fall under old agreement;,No,No,"00-T-026, 01-T-007, 01-T-014, 01-T-024, 01-T-036, 02-T-053, 02-T-074, 03-T-005, 03-T-006, 03-T-079, 03-T-123, 05-T-018, 05-T-029, 05-T-052, 05-T-053, 05-T-062, 05-T-072, 05-T-083, 06-T-024, 06-T-038, 06-T-113, 06-T-126, 06-T-135, 07-T-029, 07-T-030, 07-T-126, 08-T-016, 08-T-025, 08-T-042, 08-T-154, 09-T-012, 09-T-021, 09-T-120, 09-T-121, 10-T-041, 11-T-112, 11-T-125, 15-T-138, 17-T-026, 17-T-032, 17-T-033, 17-T-055, 17-T-115, 17-T-116, 17-T-126, 18-t-, 18-T-057, 18-T-083, 18-T-085, 18-T-188, 18-T-669, 18-T-689, 19-T-037, 19-T-065, 19-T-103, 19-T-121, 19-T-164, 21-T-003, 21-T-070, 21-T-080, 21-T-097, 21-T-108, 21-T-109, 21-T-142, 22-T-072, 22-T-140, 88-T-007, 89-T-023, 89-T-033, 89-T-039, 90-T-027, 90-T-028, 90-T-031, 91-T-013, 91-T-019, 91-T-027, 91-T-042, 91-T-047, 91-T-054, 92-T-024, 92-T-035, 92-T-040, 93-T-013, 93-T-028, 93-T-033, 93-T-034, 94-T-055, 96-T-046, 96-T-047, 96-T-054, 96-T-065, 96-T-086, 96-T-087, 96-T-089, 97-T-036, 97-T-063, 97-T-065, 97-T-080, 97-T-081, 98-T-009, 98-T-011, 98-T-046, 98-T-051, 99-T-032","Biochemistry and Molecular Biology, Biological Sciences Division (BSD), Chemistry, Comprehensive Cancer Center, Human Genetics, Medicine, Molecular Genetics and Cell Biology, Obstetrics and Gynecology, Pathology, Physical Sciences Division (PSD), Radiation and Cellular Oncology","Mary Ann Accavitti, Jeffrey Anker, Katinka Bahr, Lan Ban, Graeme Bell, Albert Bendelac, Eric Boerwinkle, Lawrence Boise, James Bonini, Kathy Borkovich, Christopher Bradfield, Laura Brass, Elizabeth Bray, Christopher Breder, Jason Brokaw, Andy Cal, Yury Chernoff, Patrick Concannon, Nancy Cox, Matthew Cummings, Kevin Currie, Qing Dai, Ramanuj DasGupta, Shubhik DebBurman, Linda Degenstein, Colin Duckett, Patrick Evans, Stefan Fajans, Aaron Fox, Elaine Fuchs, Hiroto Furuta, Enrique Garcia, Andrea Gashier, Uri Gat, Kent Golic, W. Hall, Dennis Hallahan, Robert Hammer, Craig Hanis, Manami Hara, Yoshinori Hinokio, Yukio Horikawa, Rustem Ismagilov, Naoko Iwasaki, Carl June, Kevin Keith, Haeyoung Kong, Anthony Kossiakoff, Sylvia Krobitsch, Donald Kufe, Bruce Lahn, Laimonis Laimins, Ernst Lengyel, Liming Li, Xiangquan Li, David Liebovitz, Yao Lin, Tom Lindner, Susan Lindquist, Jia-Jia Liu, Song Luo, Uroghupatel Lyegha, Jiyan Ma, Emin Maltepe, Violeta Marin, Sean Martin, Hirosata Mashima, Nitzan Mekel-Bobrov, Craig Meyers, Justin Modica, Milan Mrksich, Weston Msikita, Naohisa Oda, Yukie Oda, Kenichi Otani, Tiago Outeiro, Ravishankar Palanivelu, Chien-Yuan Pan, Tao Pan, Dawn Parsell, Nipam Patel, Maria Patino, Steven Patrie, Robert Petersen, Joseph Piccirilli, Kenneth Polonsky, Daphne Preuss, Christine Queitsch, Karen Raynor, Terry Reisine, Mridusmita Saikia, Yolanda Sanchez, Juan Sanchez-Cortes, Todd Sangster, Tokio Sanke, Paul Savage, Eric Schirmer, Jennifer Schmidt, Melanie Schroeder, Robert Schurr, Susumu Seino, Meghan Sharp, Jay Shrestha, Celeste Simon, Harinder Singh, Todd Slabey, Steven Smeekens, Gregory Snyder, Neal Sondheimer, Richard Spillman, Donald Steiner, Marcus Stoffel, Vikas Sukhatme, Sowmya Swaminathan, Jun Takeda, Luc Teyton, Craig Thompson, Richard Van Duyne, Elizabeth Vierling, Katinka Vigh, Nathalie Vionnet, Xiaoming Wang, Xiaoyu Wang, Ralph Weichselbaum, Robert Wollmann, Kunsan Xiang, Yuichiro Yamada, Kazuya Yamagata, Kazuki Yasuda, Adam Young, Dapeng Zhou, Yuping Zhou",2022-03-29 11:18:52, 93-T-033,,,0.0,,,left_only
