Agreement ID,Status,Agreement Type,Remark Text,Remark Month,Remark Year,Label,Positive/Negative Binary,Positive,Negative,Neutral
22-A-025,Active,Non-Exclusive License,Hello Thelma –    Thank you for sending over your comments.  We are just about done with our review.  Do you know when you will receive feedback from your Risk Management Counsel?   Best regards - Eric   ,January,2022,Neutral,Positive,0.05329860746860504,0.034041088074445724,0.9126602411270142
22-A-025,Active,Non-Exclusive License,"Hi Eric,   Thank you for checking in!     I have reviewed and have a call with counsel tomorrow afternoon to go over the changes to liability and insurance, so I plan to send you a response by Thursday AM at the latest.   Best,",January,2022,Neutral,Positive,0.0616774782538414,0.021547582000494003,0.9167749285697937
22-A-025,Active,Non-Exclusive License,Thanks Thelma –   I will take this back to the team and get back to you in the next day or two.  Best regards- Eric   ,January,2022,Neutral,Positive,0.12497565895318985,0.08239377290010452,0.7926305532455444
22-A-025,Active,Non-Exclusive License,"Hi Eric,   We just heard back from our insurance counsel this morning, and they’ve asked if Sanofi would be open to adding the additional language in red:      Sanofi and its Affiliates shall, and shall cause each of its and their Sublicensees to maintain during the term of this Agreement liability insurance in amounts appropriate to its obligations hereunder. University and its Affiliates shall be named as additional named insureds under that such policy(ies) or self-insurance Licensed Entity has or will obtain. Such insurance or self-insurance will be primary and noncontributory to any insurance University and its Affiliates may have. At University’s request, Company shall supply University from time to time with copies of certificates of insurance as evidence of the policy(ies) maintained.   Thank you,",January,2022,Neutral,Positive,0.03816983848810196,0.020692704245448112,0.9411373734474182
22-A-025,Active,Non-Exclusive License,"Hi Eric,   I’ve sent this off to Risk Management Counsel and hopefully will hear back from them tomorrow or Thursday.     Thanks for the quick review on your end!   Have a great evening –  Thelma   ",January,2022,Neutral,Positive,0.1528361588716507,0.024948440492153168,0.8222153782844543
22-A-025,Active,Non-Exclusive License,"Hi Eric,   The definition of “Licensed Know-How” includes that the technical information is “owned and/or controlled.”  Additionally, the disclaimer of warranties that has been agreed to notes that the Licensed Know-How is provided as-is and without any representations and warranties, which is inconsistent with the addition of the representation in 8.B.      Hopefully that is helpful!     Best,",February,2022,Neutral,Positive,0.03406516835093498,0.018382174894213676,0.9475526809692383
22-A-025,Active,Non-Exclusive License,Hi Thelma –    Thanks for the revised draft.  Is your counsel able to share their rationale as to why they cannot accept the representation regarding the know-how?   Best regards – Eric   ,February,2022,Neutral,Positive,0.05586282163858414,0.023954493924975395,0.9201827049255371
22-A-025,Active,Non-Exclusive License,"Hi Eric,   Thanks for checking, and my apologies for the slow response.      Our risk management counsel did not accept the propose changes; they are concerned about the specification of general liability as the line of coverage, and the proposed limits; this seemed a step back, from their perspective.   Are there other aspects of the agreement that we can continue working on, while this piece is being ironed out?   Best,",January,2022,Neutral,Negative,0.038806866854429245,0.23294274508953094,0.7282505035400391
22-A-025,Active,Non-Exclusive License,"Hi Thelma –    I think that we are good.   We should be sending you back a draft in the next day or two.  I think that the only thing in the draft will be a comment on 8B.  Because this Agreement covers both Patents and Know-How, I think that we were looking for some language covering the Reps and Warrants for your Know How.   Best regards – Eric     Eric JONES Director, Global Business Development & Licensing TEL.: +1 (570) 957.1897 - CELL.: +1 (484) 560.5996  Discovery Drive – 18370 SWIFTWATER - USA                Click HERE for details.         ",January,2022,Neutral,Positive,0.03997745364904404,0.008744200691580772,0.9512783288955688
22-A-025,Active,Non-Exclusive License,Hi Thelma –    Hope all is going well.  I just wanted to follow-up with you to see if you heard back from your Risk Management Counsel yet on what I sent over?   Best regards - Eric   ,January,2022,Neutral,Negative,0.11655765771865845,0.1238425076007843,0.7595997452735901
22-A-025,Active,Non-Exclusive License,"Hi Thelma –    Here is our comments on the draft that you sent over.  Please review and let me know if this will be acceptable to you and your team.  If it is, I will have a couple things to do on my end internally before we can go to execution.   Have a great weekend –    Eric      Eric JONES Director, Global Business Development & Licensing TEL.: +1 (570) 957.1897 - CELL.: +1 (484) 560.5996  Discovery Drive – 18370 SWIFTWATER - USA                Click HERE for details.         ",January,2022,Neutral,Positive,0.08186078071594238,0.008851289749145508,0.9092879891395569
22-A-025,Active,Non-Exclusive License,"Hi Eric,   I’ve attached the agreement with just a few last edits in the insurance section – looked like there were some partial sentences left from the various rounds of editing.     Our counsel did not accept the representation regarding know-how, so I’ve deleted that in the attached.   I have reached out to Dr. Wilson for the sequences, and if this version of the license is acceptable to Sanofi, I can add the sequences in and prepare a final version for signatures!   Best Regards,",February,2022,Neutral,Positive,0.0378720723092556,0.030842289328575134,0.931285560131073
22-A-025,Active,Non-Exclusive License,"Hello Thelma –      I hope that you’ve been able to enjoy the beginning of summer.  Crazy to think that July 4th is almost upon us!!!     I’m writing today, because we have a question regarding the protein sequences that were provided under the License Agreement.  Is it okay to have my colleague reach out directly to Dr. Wilson for clarification or is that something that your office would like to facilitate?     Best regards –  Eric        Eric Jones  Director of Business Development, Vaccines  Sanofi Partnering     +1 (570) 975-1897 - office  +1 (484) 560-5996 - mobile  eric.jones2@sanofi.com ",June,2022,Neutral,Positive,0.03646979108452797,0.013242242857813835,0.950287938117981
22-A-025,Active,Non-Exclusive License,"Hi Thorsten,                  Yes, things are well, I hope for you as well.  Attached are the sequences of the antibody VDJ heavy chains and VJ light chains only. If planning to express these in your own vector than I assume your vector will have an appropriate leader sequence and constant region genes. These sequences are only the antibody genes themselves that would be expressed in-frame with the leader and C-gamma region (IgG) genes for the heavy chains and kappa or lambda C regions for the light chains.  All best-Patrick           ",July,2022,Neutral,Positive,0.05808083713054657,0.013800341635942459,0.9281189441680908
22-A-025,Active,Non-Exclusive License,"Thank you Patrick.     Best regards,",July,2022,Neutral,Positive,0.10719187557697296,0.040888361632823944,0.8519197106361389
22-A-025,Active,Non-Exclusive License,"Hi Eric,   Just checking in on the license â€“ do you think we will be able to move to finalizing the agreement soon?Â Â    Best Regards,",February,2022,Neutral,Positive,0.1830144226551056,0.0289312656968832,0.7880542874336243
22-A-025,Active,Non-Exclusive License,"Hi Eric,   Fantastic!Â  Thanks so much for the update.Â  I totally understand the layered approvals; appreciate your persistence in getting this to the finish line.   Best Regards,",February,2022,Neutral,Positive,0.1385771781206131,0.024195894598960876,0.837226927280426
22-A-025,Active,Non-Exclusive License,"Hi Thelma -   Definitely. I have three levels of internal approvals that I am working through at Sanofi. I’ll keep you posted on my efforts.  Eric  Sent from my iPhone  On Feb 22, 2022, at 12:43 PM, Thelma Tennant ",February,2022,Neutral,Positive,0.022928209975361824,0.009287336841225624,0.9677845239639282
22-A-025,Active,Non-Exclusive License,Hello Thelma â€“    Iâ€™m in that last stretch of this marathon.  The Agreement went through all of the required committees and was submitted for signatures.  Iâ€™m hoping that obtaining the e-signatures can go quickly (fingers crossed).   Best regards â€“ Eric     ,March,2022,Neutral,Positive,0.10533766448497772,0.0077376714907586575,0.8869245648384094
22-A-025,Active,Non-Exclusive License,"Hi Teana,     The final word version, pre-ex checklist, and term summary for the above referenced are attached!     TT     THELMA TENNANT, ",March,2022,Neutral,Positive,0.00984443724155426,0.005601479206234217,0.9845539927482605
22-A-025,Active,Non-Exclusive License,Thanks Teana. I sent this out     Renee Lowers  Financial Analyst  ,April,2022,Neutral,Negative,0.02217397466301918,0.028833776712417603,0.9489921927452087
22-A-025,Active,Non-Exclusive License,It should all be standard (not 85/15) because Patrick Wilson is no longer at the University.        TT     ,April,2022,Neutral,Positive,0.017571087926626205,0.015032187104225159,0.9673966765403748
